transaction_id,transaction_ts,transaction_date,fraud_label,fraud_type,fraud_score,risk_bucket,alert_flag,prediction_outcome,review_rank,review_percentile,amount,channel,payment_type,merchant_category,merchant_risk_level,customer_segment,transaction_country,ip_country,currency,is_cross_border,issuer_country_mismatch,ip_country_mismatch,geo_mismatch_any_flag,card_present_flag,shared_or_low_trust_device_flag,customer_txn_count_prev_1h,customer_txn_count_prev_24h,device_txn_count_prev_1h,device_txn_count_prev_24h,payment_method_txn_count_prev_1h,payment_method_txn_count_prev_24h,merchant_fraud_rate_prior,device_fraud_rate_prior,payment_method_fraud_rate_prior,amount_to_customer_expected_ratio,amount_to_merchant_prior_mean_ratio,behavioral_novelty_score,risk_signal_score,customer_id,merchant_id,device_id,payment_method_id,in_top_1pct_review_queue,in_top_3pct_review_queue,in_top_5pct_review_queue,in_top_10pct_review_queue,alert_rank
TXN_000287363,2026-03-12 01:31:07,2026-03-12,1,account_takeover,0.9915682962028258,high,1,true_positive,64,0.0014222222222222223,860.87,web,debit_card,electronics,medium,affluent,PT,ES,EUR,1,1,1,1,0,0,0,1,0,1,0,1,0.0257599999999999,0.007457627118644,0.0055696202531645,5.1198307314004685,7.414167943550502,2,6,CUST_004455,MERCH_000525,DEV_002537,PM_002189,1,1,1,1,64
TXN_000256516,2026-03-19 22:38:33,2026-03-19,1,stolen_card,0.9912826258832256,high,1,true_positive,65,0.0014444444444444444,664.45,mobile,debit_card,electronics,low,sme,IT,PT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0165055762081784,0.0127433628318584,0.0058666666666666,7.053774079649419,6.823427252623617,1,5,CUST_009481,MERCH_000501,DEV_006465,PM_003149,1,1,1,1,65
TXN_000088076,2026-03-24 03:54:27,2026-03-24,1,merchant_collusion,0.9911863791213924,high,1,true_positive,66,0.0014666666666666667,462.26,mobile,debit_card,digital_services,high,sme,FR,DE,EUR,1,1,0,1,1,0,0,1,0,0,0,1,0.2118620689655172,0.0190625,0.011076923076923,12.23487516654987,4.937161166546346,1,6,CUST_008351,MERCH_001028,DEV_000945,PM_009751,1,1,1,1,66
TXN_000063247,2026-03-16 05:08:22,2026-03-16,1,stolen_card,0.9911557498756786,high,1,true_positive,67,0.001488888888888889,950.0,web,credit_card,marketplace,medium,sme,ES,FR,EUR,1,1,1,1,0,0,0,3,0,1,0,0,0.0394920634920634,0.0141176470588235,0.0157142857142857,9.43141858237656,6.58976839991488,1,5,CUST_000688,MERCH_000332,DEV_003588,PM_007004,1,1,1,1,67
TXN_000148901,2026-03-11 19:14:22,2026-03-11,1,stolen_card,0.990853551838374,high,1,true_positive,68,0.001511111111111111,950.0,web,credit_card,marketplace,low,affluent,ES,FR,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.03575,0.0508333333333333,0.0351219512195121,8.347460078995475,8.572387647580422,1,4,CUST_001522,MERCH_000273,DEV_003548,PM_005368,1,1,1,1,68
TXN_000122832,2026-03-21 04:46:12,2026-03-21,1,account_takeover,0.9907352725602754,high,1,true_positive,69,0.0015333333333333334,498.46,web,credit_card,travel,high,affluent,IT,GB,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0444210526315789,0.1554285714285714,0.140377358490566,3.0838172699376383,3.372095614511222,1,8,CUST_006702,MERCH_000976,DEV_000858,PM_001553,1,1,1,1,69
TXN_000171383,2026-03-09 06:13:02,2026-03-09,1,stolen_card,0.9905292589584964,high,1,true_positive,70,0.0015555555555555555,363.24,web,credit_card,digital_services,high,affluent,IT,PT,EUR,1,1,1,1,0,0,0,0,0,0,0,1,0.2386666666666666,0.0122222222222222,0.0513432835820895,2.5230570852538663,4.175479575509003,1,4,CUST_007951,MERCH_000345,DEV_007472,PM_002769,1,1,1,1,70
TXN_000276851,2026-03-11 21:38:29,2026-03-11,1,stolen_card,0.9904422724644836,high,1,true_positive,71,0.0015777777777777778,410.29,web,credit_card,travel,medium,sme,IT,GB,EUR,1,1,1,1,0,1,2,2,2,2,2,3,0.0530337078651685,0.0353623188405797,0.0463309352517985,3.533078651333558,0.9998400584611772,2,4,CUST_000623,MERCH_000949,DEV_001420,PM_011516,1,1,1,1,71
TXN_000126505,2026-03-09 01:14:17,2026-03-09,1,stolen_card,0.9901971056821784,high,1,true_positive,72,0.0016,826.61,web,credit_card,electronics,medium,affluent,IT,US,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0263934426229508,0.071578947368421,0.0227814569536423,4.678693649369987,4.7709555044747525,1,5,CUST_007935,MERCH_000780,DEV_005939,PM_000001,1,1,1,1,72
TXN_000066211,2026-03-24 01:58:15,2026-03-24,1,stolen_card,0.9898433142790032,high,1,true_positive,73,0.0016222222222222222,732.84,mobile,debit_card,marketplace,high,affluent,DE,GB,EUR,0,1,1,1,0,0,0,0,0,0,0,0,0.2615204678362573,0.0104761904761904,0.022,10.613426769446392,5.075277734822041,4,5,CUST_006404,MERCH_000487,DEV_007619,PM_001441,1,1,1,1,73
TXN_000163909,2026-03-25 23:46:56,2026-03-25,1,merchant_collusion,0.98976394505063,high,1,true_positive,74,0.0016444444444444445,790.13,mobile,credit_card,marketplace,medium,sme,IT,ES,EUR,1,0,0,1,0,1,0,2,0,1,0,0,0.1849562682215743,0.1373684210526315,0.1223188405797101,6.37191519143562,7.492660062944781,1,5,CUST_009973,MERCH_000660,DEV_003995,PM_001082,1,1,1,1,74
TXN_000220265,2026-03-25 03:31:57,2026-03-25,1,merchant_collusion,0.989709179627544,high,1,true_positive,75,0.0016666666666666668,127.82,mobile,credit_card,digital_services,high,mass,PT,FR,EUR,1,1,1,1,0,1,0,0,0,2,0,0,0.2261889250814332,0.0364179104477611,0.0084615384615384,3.870652362000346,1.187525593684458,2,7,CUST_001076,MERCH_000566,DEV_005435,PM_001335,1,1,1,1,75
TXN_000142600,2026-03-23 23:47:38,2026-03-23,1,account_takeover,0.989708488623634,high,1,true_positive,76,0.0016888888888888889,554.92,mobile,wallet,marketplace,high,digital_native,PT,US,EUR,1,1,1,1,0,1,0,0,0,0,0,1,0.0173437499999999,0.0382222222222222,0.0460377358490566,6.660133180480658,6.171080141835616,1,7,CUST_001772,MERCH_000474,DEV_005593,PM_006450,1,1,1,1,76
TXN_000295631,2026-03-13 02:52:32,2026-03-13,1,stolen_card,0.9896571268161684,high,1,true_positive,77,0.0017111111111111112,950.0,mobile,credit_card,marketplace,low,affluent,IT,GB,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0345787545787545,0.0122222222222222,0.0146938775510204,4.354691951383303,7.445350938250518,1,4,CUST_009813,MERCH_000919,DEV_005753,PM_007971,1,1,1,1,77
TXN_000282810,2026-03-16 19:48:32,2026-03-16,1,stolen_card,0.9895584525998464,high,1,true_positive,78,0.0017333333333333333,523.95,mobile,credit_card,marketplace,medium,digital_native,PT,FR,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0231654676258992,0.0122222222222222,0.0199999999999999,4.494439223057644,5.285520907623589,2,4,CUST_000045,MERCH_000308,DEV_003791,PM_007009,1,1,1,1,78
TXN_000124172,2026-03-20 19:14:56,2026-03-20,1,merchant_collusion,0.989367029275878,high,1,true_positive,79,0.0017555555555555556,401.43,mobile,credit_card,digital_services,high,affluent,FR,FR,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.205578231292517,0.028235294117647,0.0151724137931034,2.2918596333325496,4.26190914406363,2,3,CUST_009985,MERCH_000324,DEV_000118,PM_010438,1,1,1,1,79
TXN_000215046,2026-03-23 02:32:21,2026-03-23,1,account_takeover,0.9892339109295096,high,1,true_positive,80,0.0017777777777777779,1200.0,web,credit_card,electronics,medium,affluent,IT,FR,EUR,1,1,1,1,0,1,0,0,0,2,0,0,0.0115824915824915,0.0321052631578947,0.0151578947368421,25.0,5.178700211681708,2,5,CUST_001031,MERCH_000977,DEV_004740,PM_011090,1,1,1,1,80
TXN_000042559,2026-03-23 00:37:27,2026-03-23,1,stolen_card,0.9891683153846388,high,1,true_positive,81,0.0018,858.47,mobile,credit_card,marketplace,low,sme,ES,US,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0118085106382978,0.0183458646616541,0.0151578947368421,10.189814069031003,5.402980435862182,2,4,CUST_005486,MERCH_000926,DEV_005481,PM_004921,1,1,1,1,81
TXN_000120186,2026-03-16 03:04:01,2026-03-16,1,merchant_collusion,0.989033494381231,high,1,true_positive,82,0.0018222222222222223,140.19,mobile,credit_card,digital_services,high,digital_native,IT,ES,EUR,1,1,0,1,0,0,0,1,0,2,0,2,0.2389297658862876,0.0167441860465116,0.0147878787878787,3.055047071129706,1.60399273645282,1,5,CUST_005464,MERCH_000910,DEV_006898,PM_006553,1,1,1,1,82
TXN_000297907,2026-03-17 04:06:58,2026-03-17,1,merchant_collusion,0.988967228361906,high,1,true_positive,83,0.0018444444444444443,265.87,mobile,debit_card,digital_services,high,digital_native,DE,ES,EUR,1,1,0,1,0,0,1,1,0,0,1,1,0.2444285714285714,0.0214925373134328,0.020281690140845,3.905320871239578,2.605053924151191,1,8,CUST_004749,MERCH_000289,DEV_001538,PM_011441,1,1,1,1,83
TXN_000272884,2026-03-18 04:35:00,2026-03-18,1,merchant_collusion,0.9885727897350997,high,1,true_positive,84,0.0018666666666666666,461.66,mobile,credit_card,marketplace,high,digital_native,DE,DE,EUR,1,1,1,1,0,0,0,0,0,1,0,1,0.2665853658536585,0.0317142857142857,0.0354639175257731,7.583376560500744,3.186917685071087,1,5,CUST_005437,MERCH_000487,DEV_005801,PM_001015,1,1,1,1,84
TXN_000082708,2026-03-26 08:22:50,2026-03-26,1,stolen_card,0.988537538938541,high,1,true_positive,85,0.001888888888888889,791.6,mobile,credit_card,marketplace,high,affluent,ES,US,EUR,1,1,1,1,0,0,0,0,0,0,0,1,0.0344598337950138,0.0137499999999999,0.0040366972477064,3.469087607170967,6.719890942512803,1,4,CUST_000524,MERCH_000909,DEV_003164,PM_011403,1,1,1,1,85
TXN_000173862,2026-03-18 17:52:08,2026-03-18,0,none,0.9883404975559568,high,1,false_positive,86,0.001911111111111111,260.5,mobile,credit_card,electronics,medium,digital_native,DE,ES,EUR,1,1,0,1,0,0,0,0,0,0,0,0,0.1946827794561933,0.0542222222222222,0.0157142857142857,3.9490408722523473,1.9927345516368775,1,4,CUST_005186,MERCH_000066,DEV_007855,PM_011008,1,1,1,1,86
TXN_000106512,2026-03-20 19:50:59,2026-03-20,1,stolen_card,0.9880389684575076,high,1,true_positive,87,0.0019333333333333333,950.0,web,credit_card,digital_services,medium,affluent,PT,US,EUR,0,0,1,1,0,0,0,0,0,0,0,1,0.0450393700787401,0.1072727272727272,0.0232258064516129,6.02773519588236,14.547601020098984,2,3,CUST_003204,MERCH_000427,DEV_004788,PM_006516,1,1,1,1,87
TXN_000194986,2026-03-25 18:56:26,2026-03-25,1,stolen_card,0.9872283842962812,high,1,true_positive,88,0.0019555555555555554,876.06,web,debit_card,digital_services,medium,mass,FR,US,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0474809160305343,0.0542222222222222,0.0271698113207547,2.705329226208398,18.577459049792196,4,3,CUST_003492,MERCH_000826,DEV_005798,PM_011648,1,1,1,1,88
TXN_000215564,2026-03-10 01:37:29,2026-03-10,1,account_takeover,0.9872069005215856,high,1,true_positive,89,0.001977777777777778,397.68,mobile,wallet,travel,medium,digital_native,ES,FR,EUR,0,0,1,1,0,1,0,1,0,1,0,0,0.03,0.0301234567901234,0.0218181818181818,10.75316500191982,3.1021522538158908,1,6,CUST_007129,MERCH_000582,DEV_006805,PM_002172,1,1,1,1,89
TXN_000086596,2026-03-24 18:12:38,2026-03-24,1,stolen_card,0.9871742324319328,high,1,true_positive,90,0.002,99.31,web,credit_card,digital_services,high,mass,IT,DE,EUR,1,1,1,1,0,0,0,0,0,1,0,0,0.05119341563786,0.0184615384615384,0.0306382978723404,2.291255805555277,1.9282000872412688,2,4,CUST_008937,MERCH_000744,DEV_001208,PM_009934,1,1,1,1,90
TXN_000092616,2026-03-24 20:32:17,2026-03-24,1,merchant_collusion,0.9869136220684116,high,1,true_positive,91,0.002022222222222222,370.47,web,debit_card,marketplace,medium,mass,IT,PT,EUR,1,1,1,1,0,0,0,0,0,1,0,0,0.2018879056047197,0.005432098765432,0.0093617021276595,12.52998872604284,1.980217418550985,2,2,CUST_004039,MERCH_000500,DEV_002422,PM_009608,1,1,1,1,91
TXN_000075106,2026-03-14 03:00:15,2026-03-14,1,stolen_card,0.9868479231695652,high,1,true_positive,92,0.0020444444444444447,132.21,web,debit_card,digital_services,medium,mass,FR,DE,EUR,1,1,1,1,0,0,0,0,0,1,0,0,0.0343089430894308,0.0076595744680851,0.0095652173913043,8.325129873537284,2.0110488536208617,2,3,CUST_006271,MERCH_000523,DEV_007310,PM_000421,1,1,1,1,92
TXN_000137923,2026-03-25 02:12:47,2026-03-25,1,stolen_card,0.9868037676863596,high,1,true_positive,93,0.0020666666666666667,464.93,mobile,debit_card,electronics,medium,digital_native,ES,FR,EUR,1,1,1,1,0,0,0,0,0,2,0,1,0.0211363636363636,0.0035483870967741,0.0042307692307692,33.11080626707451,3.2236153366781446,2,6,CUST_008435,MERCH_000097,DEV_000628,PM_001390,1,1,1,1,93
TXN_000216847,2026-03-16 03:45:12,2026-03-16,1,stolen_card,0.9865839589693568,high,1,true_positive,94,0.002088888888888889,23.86,web,credit_card,travel,high,mass,DE,DE,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0267469879518072,0.0067692307692307,0.0084615384615384,0.8760296277376922,0.0468692587492373,2,3,CUST_005395,MERCH_000552,DEV_004134,PM_005913,1,1,1,1,94
TXN_000215367,2026-03-10 01:23:17,2026-03-10,1,stolen_card,0.986576012419168,high,1,true_positive,95,0.002111111111111111,231.3,web,credit_card,marketplace,low,mass,DE,IT,EUR,1,0,1,1,0,0,0,0,0,0,0,0,0.016754716981132,0.0067692307692307,0.0095652173913043,8.271366803567366,2.8264140798748705,2,4,CUST_007895,MERCH_000518,DEV_005478,PM_003066,1,1,1,1,95
TXN_000029881,2026-03-13 01:42:51,2026-03-13,1,merchant_collusion,0.9857347913309678,high,1,true_positive,96,0.0021333333333333334,109.42,mobile,credit_card,digital_services,high,digital_native,DE,US,EUR,1,0,1,1,1,1,0,0,2,3,0,0,0.2479411764705882,0.012,0.0057894736842105,1.850290288033369,1.0644683842485252,1,5,CUST_009772,MERCH_000289,DEV_001681,PM_002802,1,1,1,1,96
TXN_000177855,2026-03-15 05:37:13,2026-03-15,1,account_takeover,0.9855676534967902,high,1,true_positive,97,0.0021555555555555555,700.9,mobile,bank_transfer,travel,medium,sme,IT,IT,EUR,1,1,1,1,0,1,0,0,0,0,0,1,0.0168627450980392,0.0157142857142857,0.0327272727272727,2.9400603048801552,4.2145235272356985,1,5,CUST_008538,MERCH_000737,DEV_005377,PM_009226,1,1,1,1,97
TXN_000130160,2026-03-11 05:16:23,2026-03-11,1,stolen_card,0.9846194663612262,high,1,true_positive,98,0.0021777777777777776,792.93,mobile,credit_card,digital_services,high,mass,ES,ES,EUR,0,1,0,1,0,0,0,0,0,1,0,0,0.0304693140794223,0.0099999999999999,0.0406666666666666,132.55843872655907,9.019277990418765,3,5,CUST_004901,MERCH_000567,DEV_004745,PM_004566,1,1,1,1,98
TXN_000149099,2026-03-10 04:44:51,2026-03-10,1,merchant_collusion,0.9843408360216456,high,1,true_positive,99,0.0022,310.19,web,credit_card,digital_services,high,mass,IT,ES,EUR,1,1,0,1,1,0,0,0,0,0,0,0,0.2397069597069597,0.0087999999999999,0.0157142857142857,6.743819363922478,3.528171442418313,3,5,CUST_004515,MERCH_000345,DEV_003179,PM_011018,1,1,1,1,99
TXN_000266824,2026-03-15 02:25:14,2026-03-15,1,stolen_card,0.9840832930120272,high,1,true_positive,100,0.0022222222222222222,34.14,web,debit_card,travel,high,mass,FR,IT,EUR,1,0,1,1,0,0,0,1,0,1,0,0,0.0439583333333333,0.0364179104477611,0.0169230769230769,1.857365881351121,0.1247743383140394,3,3,CUST_001544,MERCH_000402,DEV_004004,PM_000827,1,1,1,1,100
TXN_000058069,2026-03-20 19:48:49,2026-03-20,1,stolen_card,0.9836226859469448,high,1,true_positive,101,0.0022444444444444443,876.01,web,credit_card,travel,high,mass,PT,FR,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0397860962566844,0.007719298245614,0.0351219512195121,28.19378287794376,3.5651513914561828,1,5,CUST_004506,MERCH_000275,DEV_005617,PM_001989,1,1,1,1,101
TXN_000299184,2026-03-23 05:09:55,2026-03-23,1,account_takeover,0.9835893958032916,high,1,true_positive,102,0.002266666666666667,866.04,web,credit_card,electronics,medium,sme,ES,IT,EUR,1,1,1,1,1,1,0,0,0,0,1,1,0.1270528967254408,0.0403636363636363,0.0048888888888888,9.406849350177025,4.400455548936467,2,5,CUST_006507,MERCH_000460,DEV_005903,PM_004582,1,1,1,1,102
TXN_000172355,2026-03-14 07:01:33,2026-03-14,1,stolen_card,0.9833543740141716,high,1,true_positive,103,0.002288888888888889,53.57,web,debit_card,travel,medium,mass,FR,PT,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0383505154639175,0.0129411764705882,0.0086274509803921,1.193304587185158,0.1601234512336362,2,3,CUST_005832,MERCH_000108,DEV_007893,PM_006066,1,1,1,1,103
TXN_000221786,2026-03-25 22:11:28,2026-03-25,1,stolen_card,0.983095232010776,high,1,true_positive,104,0.002311111111111111,191.81,web,debit_card,marketplace,low,mass,ES,FR,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0272584856396866,0.0443636363636363,0.0329729729729729,8.638792974027924,2.590411756499093,2,3,CUST_005258,MERCH_000945,DEV_000118,PM_009999,1,1,1,1,104
TXN_000199426,2026-03-12 21:10:10,2026-03-12,1,merchant_collusion,0.9829214676516976,high,1,true_positive,105,0.0023333333333333335,270.06,mobile,credit_card,marketplace,high,digital_native,DE,GB,EUR,1,1,1,1,0,0,0,0,0,1,0,0,0.2618649517684887,0.0101408450704225,0.0306382978723404,4.382531192070754,1.8438753275688569,1,3,CUST_008714,MERCH_000487,DEV_007217,PM_010234,1,1,1,1,105
TXN_000209353,2026-03-13 15:41:40,2026-03-13,1,stolen_card,0.9829178058158152,high,1,true_positive,106,0.0023555555555555556,367.43,web,debit_card,electronics,medium,mass,IT,PT,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0364478764478764,0.1348571428571428,0.0248275862068965,5.353358628016391,2.598799380898408,2,3,CUST_002161,MERCH_000387,DEV_003086,PM_006074,1,1,1,1,106
TXN_000170154,2026-03-24 21:42:03,2026-03-24,1,merchant_collusion,0.9827552279711036,high,1,true_positive,107,0.0023777777777777777,850.0,mobile,credit_card,marketplace,medium,sme,ES,US,EUR,1,0,1,1,1,0,0,0,0,0,0,1,0.1787042253521126,0.007457627118644,0.0244067796610169,3.887962638966077,5.094405278501609,1,4,CUST_002904,MERCH_000819,DEV_007355,PM_002076,1,1,1,1,107
TXN_000087841,2026-03-10 06:25:57,2026-03-10,1,merchant_collusion,0.9826221278842312,high,1,true_positive,108,0.0024,71.27,mobile,credit_card,digital_services,high,mass,PT,PT,EUR,1,0,1,1,1,0,0,0,0,1,0,0,0.2201481481481481,0.0205714285714285,0.0813333333333333,7.508527029696451,0.6925878042352517,2,4,CUST_005722,MERCH_000566,DEV_004689,PM_002539,1,1,1,1,108
TXN_000198218,2026-03-12 22:24:54,2026-03-12,1,account_takeover,0.9826141275932008,high,1,true_positive,109,0.0024222222222222223,1115.99,mobile,debit_card,travel,high,sme,DE,FR,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0204761904761904,0.0375384615384615,0.0079999999999999,6.877865803097196,4.161193789192309,2,5,CUST_004830,MERCH_000723,DEV_007442,PM_006177,1,1,1,1,109
TXN_000252935,2026-03-18 23:45:21,2026-03-18,1,stolen_card,0.9824203620061868,high,1,true_positive,110,0.0024444444444444444,175.14,mobile,credit_card,marketplace,high,mass,ES,GB,EUR,1,1,1,1,0,1,0,1,0,1,0,2,0.0162874251497005,0.0245714285714285,0.0409523809523809,8.412283323371188,2.662610661779836,1,5,CUST_004508,MERCH_000894,DEV_004462,PM_010295,1,1,1,1,110
TXN_000243631,2026-03-13 22:53:21,2026-03-13,1,merchant_collusion,0.9823399558807372,high,1,true_positive,111,0.0024666666666666665,200.48,web,bank_transfer,digital_services,high,sme,PT,IT,EUR,1,0,1,1,0,0,0,1,0,3,0,1,0.2246043165467625,0.0215,0.0051162790697674,3.1629252802473258,1.9285540907702867,1,3,CUST_005439,MERCH_000566,DEV_007487,PM_005398,1,1,1,1,111
TXN_000231814,2026-03-22 23:38:33,2026-03-22,1,stolen_card,0.9823182918291828,high,1,true_positive,112,0.002488888888888889,70.38,web,debit_card,digital_services,medium,mass,FR,FR,EUR,1,1,1,1,0,1,0,2,0,3,0,2,0.0450393700787401,0.0061971830985915,0.0095652173913043,2.0789680976762503,1.4833336936080066,2,4,CUST_009972,MERCH_000826,DEV_004090,PM_011060,1,1,1,1,112
TXN_000034524,2026-03-16 01:20:36,2026-03-16,1,account_takeover,0.9817450653500934,high,1,true_positive,113,0.002511111111111111,804.73,web,bank_transfer,marketplace,high,sme,PT,FR,EUR,1,1,1,1,0,0,0,3,0,3,0,1,0.0406225680933852,0.0045360824742268,0.0048888888888888,13.644257463550275,6.364013151067431,2,5,CUST_001083,MERCH_000506,DEV_000293,PM_008599,1,1,1,1,113
TXN_000283869,2026-03-23 00:23:05,2026-03-23,1,stolen_card,0.9816989778967318,high,1,true_positive,114,0.002533333333333333,72.82,web,credit_card,electronics,low,digital_native,FR,GB,EUR,1,1,1,1,0,1,1,1,1,1,1,1,0.0160288808664259,0.0435714285714285,0.0192,2.149390300145737,0.2360965401630836,2,4,CUST_005105,MERCH_000006,DEV_000205,PM_006883,1,1,1,1,114
TXN_000210281,2026-03-09 04:36:18,2026-03-09,1,merchant_collusion,0.9815362008719308,high,1,true_positive,115,0.0025555555555555557,477.62,web,credit_card,marketplace,high,mass,DE,PT,EUR,1,1,0,1,0,0,0,0,0,1,0,0,0.2563398692810457,0.0125217391304347,0.0221538461538461,19.679615911717026,3.3132127020378546,1,5,CUST_006721,MERCH_000487,DEV_004014,PM_011384,1,1,1,1,115
TXN_000293905,2026-03-14 15:04:43,2026-03-14,1,stolen_card,0.9810299360346604,high,1,true_positive,116,0.002577777777777778,950.0,mobile,credit_card,marketplace,medium,affluent,FR,FR,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.0243939393939393,0.0167441860465116,0.0045360824742268,3.8721458209356734,6.421239398929886,1,4,CUST_009494,MERCH_001000,DEV_005278,PM_002529,1,1,1,1,116
TXN_000059760,2026-03-15 22:03:27,2026-03-15,1,merchant_collusion,0.9809663835890232,high,1,true_positive,117,0.0026,147.45,mobile,wallet,electronics,medium,digital_native,DE,ES,EUR,1,1,1,1,0,0,0,0,0,0,0,0,0.1896296296296296,0.0084615384615384,0.0079999999999999,5.630504132823128,1.1220205621667243,1,3,CUST_006080,MERCH_000066,DEV_007685,PM_004898,1,1,1,1,117
TXN_000087591,2026-03-24 03:48:43,2026-03-24,0,none,0.9807571080031446,high,1,false_positive,118,0.0026222222222222224,1234.63,web,credit_card,electronics,medium,sme,ES,ES,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0163855421686747,0.0137499999999999,0.0065671641791044,11.083086719350796,3.437698432813604,1,6,CUST_001874,MERCH_000149,DEV_005705,PM_007313,1,1,1,1,118
TXN_000278857,2026-03-20 02:57:41,2026-03-20,1,account_takeover,0.9802116119259844,high,1,true_positive,119,0.0026444444444444445,1200.0,web,credit_card,electronics,high,sme,DE,US,EUR,1,1,1,1,0,1,0,0,0,0,0,1,0.0240707964601769,0.0161797752808988,0.0677777777777777,11.491534091072324,4.536746268333493,1,6,CUST_000320,MERCH_000911,DEV_003211,PM_011903,1,1,1,1,119
TXN_000271404,2026-03-24 20:19:45,2026-03-24,1,stolen_card,0.9800238460447576,high,1,true_positive,120,0.0026666666666666666,236.75,web,credit_card,travel,high,digital_native,DE,IT,EUR,1,1,1,1,0,0,0,1,0,0,0,1,0.0274747474747474,0.011578947368421,0.0674509803921568,3.8770295212393937,1.628417855541988,2,6,CUST_001599,MERCH_000323,DEV_005633,PM_002056,1,1,1,1,120
TXN_000075124,2026-03-09 03:46:39,2026-03-09,1,merchant_collusion,0.9798361712604964,high,1,true_positive,121,0.002688888888888889,114.95,mobile,wallet,digital_services,high,digital_native,PT,US,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.2205283018867924,0.0129411764705882,0.0353623188405797,3.2070174192697505,1.1236505341207694,2,6,CUST_003743,MERCH_000566,DEV_004768,PM_006635,1,1,1,1,121
TXN_000271590,2026-03-17 05:44:48,2026-03-17,1,account_takeover,0.9794572940756066,high,1,true_positive,122,0.002711111111111111,957.57,mobile,wallet,travel,high,sme,PT,FR,EUR,1,1,1,1,0,1,0,0,0,0,0,0,0.0353846153846153,0.0217857142857142,0.0125714285714285,9.692173184650018,3.9296586413238703,1,8,CUST_004899,MERCH_000275,DEV_007641,PM_001976,1,1,1,1,122
